,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
686,59.0,180.0,13.0,92.0,10.0,2.0,1.0,89.0,0.0,3.0,11.0,0.0,25.0,0.0,0.0,45.0,5.0,1.0,0.0,100.0,0.0
687,88.0,156.0,6.0,87.0,20.0,0.0,0.0,100.0,7.0,8.0,21.0,1.0,50.0,1.0,1.0,0.0,0.0,2.0,0.0,50.0,0.0
688,85.0,264.0,3.0,98.0,40.0,0.0,0.0,100.0,7.0,8.0,41.0,3.0,27.0,1.0,1.0,16.0,3.0,1.0,0.0,56.0,0.0
689,67.0,123.0,6.0,53.0,25.0,0.0,0.0,83.0,6.0,6.0,26.0,3.0,70.0,3.0,3.0,21.0,2.0,3.0,2.0,100.0,0.0
690,78.0,178.0,9.0,89.0,19.0,0.0,0.0,100.0,7.0,8.0,19.0,1.0,25.0,1.0,1.0,3.0,6.0,2.0,0.0,50.0,1.0
691,65.0,151.0,9.0,62.0,21.0,0.0,0.0,100.0,7.0,8.0,21.0,1.0,50.0,1.0,1.0,83.0,4.0,3.0,2.0,86.0,0.0
692,78.0,207.0,27.0,88.0,7.0,0.0,0.0,100.0,7.0,8.0,7.0,0.0,33.0,1.0,1.0,1.0,1.0,1.0,0.0,100.0,1.0
693,81.0,169.0,13.0,78.0,9.0,0.0,0.0,100.0,7.0,8.0,11.0,0.0,41.0,0.0,0.0,5.0,1.0,1.0,1.0,60.0,0.0
694,76.0,141.0,5.0,74.0,23.0,0.0,0.0,100.0,7.0,8.0,24.0,1.0,40.0,0.0,0.0,41.0,9.0,3.0,4.0,43.0,0.0
695,80.0,165.0,12.0,84.0,15.0,1.0,0.0,88.0,6.0,4.0,18.0,0.0,39.0,0.0,0.0,2.0,3.0,2.0,0.0,50.0,1.0
696,72.0,174.0,13.0,80.0,13.0,0.0,0.0,100.0,7.0,8.0,13.0,0.0,25.0,0.0,0.0,20.0,2.0,1.0,1.0,67.0,0.0
697,78.0,159.0,9.0,60.0,7.0,0.0,0.0,89.0,4.0,6.0,9.0,1.0,60.0,0.0,0.0,1.0,2.0,2.0,0.0,75.0,0.0
698,84.0,172.0,10.0,64.0,8.0,0.0,0.0,100.0,7.0,8.0,8.0,1.0,40.0,1.0,1.0,13.0,3.0,2.0,0.0,50.0,0.0
699,70.0,161.0,7.0,53.0,17.0,0.0,0.0,94.0,5.0,6.0,17.0,1.0,33.0,2.0,2.0,3.0,1.0,2.0,0.0,25.0,1.0
700,81.0,140.0,12.0,62.0,11.0,0.0,0.0,100.0,7.0,8.0,11.0,0.0,25.0,1.0,1.0,1.0,1.0,2.0,0.0,67.0,1.0
701,66.0,159.0,4.0,93.0,20.0,1.0,1.0,91.0,6.0,5.0,23.0,2.0,36.0,0.0,0.0,32.0,4.0,2.0,0.0,71.0,0.0
702,71.0,191.0,4.0,73.0,14.0,0.0,0.0,100.0,7.0,8.0,14.0,2.0,50.0,0.0,0.0,72.0,5.0,2.0,1.0,100.0,0.0
703,86.0,152.0,11.0,75.0,22.0,0.0,0.0,100.0,7.0,8.0,22.0,1.0,33.0,1.0,1.0,21.0,3.0,1.0,0.0,67.0,0.0
704,87.0,181.0,12.0,73.0,24.0,0.0,0.0,100.0,7.0,8.0,25.0,0.0,38.0,0.0,0.0,13.0,1.0,2.0,0.0,63.0,0.0
705,76.0,184.0,6.0,68.0,22.0,0.0,0.0,100.0,7.0,8.0,29.0,1.0,41.0,1.0,1.0,22.0,4.0,3.0,1.0,56.0,0.0
706,63.0,178.0,12.0,90.0,29.0,3.0,3.0,96.0,6.0,2.0,27.0,0.0,14.0,2.0,2.0,95.0,5.0,1.0,2.0,100.0,0.0
707,77.0,233.0,4.0,106.0,23.0,0.0,0.0,95.0,4.0,6.0,24.0,1.0,14.0,0.0,0.0,7.0,3.0,1.0,0.0,60.0,0.0
708,88.0,165.0,8.0,77.0,14.0,0.0,0.0,100.0,7.0,8.0,14.0,3.0,33.0,2.0,2.0,0.0,1.0,2.0,1.0,33.0,0.0
709,88.0,247.0,2.0,81.0,31.0,1.0,0.0,91.0,6.0,5.0,34.0,3.0,19.0,1.0,1.0,1.0,4.0,1.0,0.0,50.0,1.0
710,73.0,206.0,12.0,76.0,22.0,0.0,0.0,100.0,7.0,8.0,22.0,0.0,22.0,1.0,1.0,60.0,3.0,1.0,3.0,75.0,0.0
711,88.0,169.0,8.0,71.0,19.0,0.0,0.0,100.0,7.0,8.0,23.0,1.0,50.0,3.0,3.0,1.0,5.0,2.0,0.0,71.0,0.0
712,59.0,125.0,3.0,60.0,28.0,1.0,1.0,93.0,6.0,6.0,28.0,2.0,20.0,3.0,3.0,50.0,8.0,2.0,2.0,92.0,0.0
713,86.0,172.0,6.0,59.0,34.0,0.0,0.0,100.0,7.0,8.0,34.0,3.0,30.0,1.0,1.0,8.0,4.0,1.0,0.0,33.0,1.0
714,89.0,187.0,12.0,75.0,26.0,0.0,0.0,100.0,7.0,8.0,26.0,0.0,22.0,0.0,0.0,1.0,3.0,1.0,0.0,75.0,1.0
715,89.0,178.0,9.0,82.0,6.0,0.0,0.0,100.0,7.0,8.0,15.0,1.0,43.0,0.0,0.0,33.0,3.0,1.0,0.0,67.0,0.0
716,66.0,175.0,0.0,69.0,6.0,0.0,0.0,100.0,7.0,8.0,7.0,4.0,39.0,1.0,1.0,88.0,2.0,1.0,1.0,100.0,0.0
717,77.0,158.0,10.0,86.0,6.0,0.0,0.0,83.0,6.0,6.0,6.0,1.0,25.0,0.0,0.0,14.0,1.0,1.0,0.0,29.0,0.0
718,79.0,206.0,2.0,63.0,28.0,0.0,0.0,100.0,7.0,8.0,31.0,3.0,32.0,5.0,5.0,27.0,2.0,4.0,1.0,50.0,1.0
719,74.0,154.0,6.0,62.0,20.0,0.0,0.0,100.0,7.0,8.0,20.0,2.0,11.0,5.0,5.0,51.0,6.0,2.0,1.0,42.0,1.0
720,73.0,118.0,14.0,55.0,9.0,0.0,0.0,98.0,6.0,6.0,9.0,0.0,43.0,0.0,0.0,32.0,1.0,2.0,0.0,100.0,0.0
721,68.0,132.0,7.0,58.0,13.0,0.0,0.0,100.0,7.0,8.0,13.0,1.0,25.0,1.0,1.0,51.0,3.0,2.0,0.0,63.0,1.0
722,81.0,159.0,13.0,54.0,16.0,0.0,0.0,100.0,7.0,8.0,18.0,0.0,17.0,0.0,0.0,0.0,3.0,2.0,0.0,75.0,1.0
723,67.0,194.0,6.0,74.0,22.0,0.0,0.0,94.0,4.0,6.0,24.0,3.0,35.0,0.0,0.0,34.0,5.0,1.0,1.0,53.0,0.0
724,79.0,164.0,5.0,72.0,51.0,0.0,0.0,100.0,7.0,8.0,50.0,1.0,42.0,4.0,4.0,11.0,5.0,4.0,1.0,75.0,1.0
725,80.0,164.0,18.0,82.0,16.0,0.0,0.0,100.0,7.0,8.0,16.0,0.0,64.0,1.0,1.0,30.0,5.0,2.0,1.0,100.0,0.0
726,56.0,140.0,15.0,92.0,24.0,2.0,2.0,90.0,0.0,2.0,26.0,0.0,65.0,1.0,1.0,84.0,10.0,2.0,7.0,100.0,0.0
727,80.0,136.0,4.0,58.0,14.0,0.0,0.0,100.0,7.0,8.0,14.0,1.0,47.0,0.0,0.0,8.0,2.0,4.0,0.0,50.0,1.0
728,64.0,137.0,1.0,61.0,21.0,1.0,1.0,90.0,4.0,6.0,22.0,2.0,38.0,0.0,0.0,47.0,5.0,3.0,1.0,73.0,0.0
729,81.0,207.0,13.0,97.0,20.0,0.0,0.0,100.0,7.0,8.0,20.0,0.0,22.0,0.0,0.0,17.0,2.0,1.0,0.0,20.0,1.0
730,57.0,192.0,11.0,75.0,21.0,1.0,1.0,95.0,6.0,8.0,24.0,1.0,18.0,0.0,0.0,87.0,5.0,1.0,1.0,62.0,0.0
731,72.0,205.0,20.0,90.0,23.0,0.0,0.0,97.0,6.0,6.0,24.0,0.0,25.0,1.0,1.0,30.0,2.0,1.0,1.0,33.0,0.0
732,69.0,150.0,5.0,77.0,32.0,0.0,0.0,97.0,7.0,8.0,38.0,1.0,40.0,1.0,1.0,65.0,4.0,3.0,1.0,85.0,0.0
733,77.0,187.0,1.0,74.0,16.0,0.0,0.0,100.0,7.0,8.0,19.0,2.0,28.0,8.0,8.0,36.0,3.0,2.0,0.0,64.0,0.0
734,89.0,192.0,7.0,109.0,18.0,0.0,0.0,100.0,7.0,8.0,18.0,1.0,19.0,2.0,2.0,18.0,1.0,1.0,0.0,25.0,1.0
735,77.0,123.0,13.0,60.0,28.0,0.0,0.0,100.0,7.0,8.0,28.0,0.0,24.0,0.0,0.0,50.0,5.0,1.0,2.0,67.0,0.0
736,88.0,204.0,9.0,90.0,9.0,0.0,0.0,100.0,7.0,8.0,10.0,1.0,33.0,0.0,0.0,5.0,3.0,1.0,0.0,60.0,1.0
737,86.0,285.0,9.0,79.0,27.0,0.0,0.0,96.0,4.0,6.0,28.0,1.0,33.0,0.0,0.0,5.0,4.0,2.0,0.0,30.0,0.0
738,78.0,79.0,3.0,31.0,13.0,0.0,0.0,100.0,7.0,8.0,16.0,4.0,63.0,2.0,2.0,30.0,3.0,2.0,1.0,100.0,0.0
739,63.0,44.0,1.0,7.0,5.0,0.0,0.0,100.0,7.0,8.0,5.0,3.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,1.0
740,71.0,138.0,7.0,61.0,21.0,0.0,0.0,85.0,6.0,6.0,21.0,1.0,58.0,2.0,2.0,34.0,3.0,4.0,1.0,67.0,0.0
741,72.0,176.0,6.0,81.0,20.0,0.0,0.0,95.0,6.0,6.0,17.0,2.0,13.0,0.0,0.0,74.0,8.0,2.0,1.0,88.0,1.0
742,62.0,194.0,2.0,83.0,19.0,1.0,0.0,93.0,4.0,5.0,19.0,1.0,20.0,1.0,1.0,51.0,2.0,1.0,1.0,45.0,0.0
743,73.0,198.0,10.0,78.0,24.0,0.0,0.0,100.0,7.0,8.0,24.0,2.0,53.0,5.0,5.0,4.0,2.0,3.0,1.0,50.0,0.0
744,88.0,166.0,6.0,72.0,13.0,0.0,0.0,100.0,7.0,8.0,23.0,1.0,42.0,0.0,0.0,0.0,1.0,2.0,0.0,50.0,1.0
745,75.0,165.0,17.0,81.0,21.0,2.0,2.0,95.0,6.0,3.0,25.0,0.0,47.0,0.0,0.0,4.0,1.0,1.0,1.0,56.0,0.0
746,75.0,170.0,24.0,76.0,19.0,1.0,1.0,90.0,6.0,3.0,21.0,0.0,35.0,0.0,0.0,18.0,4.0,2.0,0.0,36.0,0.0
747,79.0,199.0,5.0,70.0,22.0,0.0,0.0,100.0,7.0,8.0,23.0,1.0,67.0,0.0,0.0,6.0,3.0,1.0,0.0,67.0,0.0
748,81.0,205.0,2.0,104.0,21.0,0.0,0.0,100.0,7.0,8.0,21.0,1.0,38.0,1.0,1.0,0.0,1.0,1.0,1.0,100.0,0.0
749,79.0,179.0,1.0,74.0,15.0,0.0,0.0,100.0,7.0,8.0,15.0,2.0,58.0,2.0,2.0,20.0,3.0,4.0,1.0,70.0,0.0
750,76.0,191.0,5.0,82.0,36.0,0.0,0.0,100.0,7.0,8.0,36.0,2.0,19.0,1.0,1.0,40.0,6.0,3.0,1.0,73.0,0.0
751,66.0,119.0,4.0,52.0,39.0,0.0,0.0,100.0,7.0,8.0,43.0,8.0,20.0,8.0,8.0,25.0,6.0,3.0,1.0,80.0,1.0
752,66.0,170.0,2.0,65.0,21.0,2.0,1.0,91.0,6.0,2.0,23.0,1.0,14.0,0.0,0.0,87.0,4.0,3.0,2.0,100.0,0.0
753,80.0,209.0,4.0,91.0,16.0,1.0,0.0,94.0,4.0,5.0,16.0,3.0,20.0,3.0,3.0,32.0,5.0,2.0,0.0,80.0,1.0
754,75.0,199.0,2.0,66.0,24.0,0.0,0.0,96.0,4.0,6.0,26.0,4.0,25.0,1.0,1.0,57.0,5.0,4.0,1.0,71.0,1.0
755,67.0,197.0,11.0,99.0,28.0,3.0,2.0,90.0,2.0,5.0,29.0,1.0,29.0,3.0,3.0,53.0,4.0,3.0,2.0,100.0,1.0
756,71.0,175.0,2.0,71.0,16.0,1.0,0.0,89.0,6.0,5.0,0.0,3.0,58.0,0.0,0.0,97.0,3.0,2.0,2.0,100.0,0.0
757,73.0,163.0,6.0,76.0,28.0,0.0,0.0,94.0,6.0,6.0,32.0,3.0,22.0,1.0,1.0,7.0,1.0,2.0,0.0,67.0,0.0
758,69.0,140.0,8.0,68.0,18.0,0.0,0.0,100.0,4.0,7.0,18.0,1.0,42.0,1.0,1.0,34.0,2.0,5.0,1.0,75.0,0.0
759,74.0,233.0,26.0,84.0,12.0,0.0,0.0,100.0,7.0,8.0,14.0,0.0,14.0,0.0,0.0,48.0,4.0,1.0,0.0,50.0,1.0
760,62.0,156.0,16.0,102.0,11.0,2.0,1.0,90.0,6.0,2.0,12.0,0.0,20.0,0.0,0.0,30.0,2.0,1.0,1.0,60.0,0.0
761,63.0,168.0,9.0,74.0,15.0,1.0,1.0,90.0,3.0,5.0,15.0,1.0,11.0,1.0,1.0,34.0,2.0,1.0,0.0,71.0,1.0
762,62.0,198.0,4.0,50.0,7.0,6.0,6.0,73.0,4.0,5.0,8.0,2.0,43.0,1.0,1.0,39.0,4.0,1.0,1.0,100.0,1.0
763,77.0,193.0,16.0,94.0,19.0,0.0,0.0,97.0,6.0,6.0,24.0,0.0,25.0,0.0,0.0,6.0,1.0,1.0,0.0,71.0,1.0
764,70.0,252.0,6.0,90.0,32.0,0.0,0.0,93.0,4.0,6.0,32.0,2.0,18.0,1.0,1.0,16.0,5.0,3.0,0.0,71.0,1.0
765,79.0,148.0,22.0,77.0,5.0,0.0,0.0,81.0,6.0,6.0,6.0,0.0,26.0,0.0,0.0,15.0,3.0,1.0,0.0,50.0,1.0
766,81.0,148.0,15.0,50.0,17.0,0.0,0.0,93.0,6.0,6.0,18.0,0.0,43.0,0.0,0.0,0.0,6.0,1.0,0.0,50.0,1.0
767,85.0,187.0,5.0,66.0,6.0,0.0,0.0,100.0,7.0,8.0,5.0,3.0,20.0,1.0,1.0,0.0,0.0,1.0,0.0,40.0,1.0
768,85.0,176.0,13.0,80.0,17.0,0.0,0.0,94.0,6.0,6.0,18.0,0.0,50.0,1.0,1.0,0.0,0.0,2.0,0.0,75.0,0.0
769,75.0,131.0,7.0,100.0,11.0,2.0,1.0,64.0,6.0,5.0,11.0,1.0,25.0,0.0,0.0,38.0,1.0,1.0,0.0,75.0,1.0
770,64.0,191.0,1.0,75.0,20.0,0.0,0.0,100.0,7.0,8.0,20.0,2.0,42.0,1.0,1.0,34.0,7.0,4.0,3.0,69.0,0.0
771,68.0,250.0,34.0,97.0,50.0,0.0,0.0,97.0,4.0,6.0,51.0,0.0,27.0,5.0,5.0,28.0,10.0,2.0,0.0,63.0,1.0
772,71.0,187.0,1.0,73.0,17.0,6.0,2.0,91.0,6.0,2.0,18.0,1.0,29.0,0.0,0.0,29.0,4.0,2.0,2.0,58.0,0.0
773,65.0,212.0,2.0,58.0,28.0,0.0,0.0,98.0,6.0,6.0,45.0,4.0,30.0,5.0,5.0,59.0,11.0,3.0,5.0,94.0,1.0
774,70.0,162.0,8.0,66.0,24.0,0.0,0.0,100.0,7.0,8.0,28.0,3.0,22.0,1.0,1.0,63.0,3.0,3.0,1.0,100.0,1.0
775,80.0,39.0,5.0,68.0,9.0,1.0,0.0,67.0,5.0,5.0,12.0,1.0,33.0,2.0,2.0,3.0,2.0,2.0,0.0,53.0,1.0
776,70.0,187.0,4.0,94.0,40.0,0.0,0.0,92.0,0.0,2.0,37.0,2.0,27.0,0.0,0.0,15.0,2.0,2.0,1.0,64.0,0.0
777,74.0,153.0,13.0,54.0,16.0,0.0,0.0,100.0,7.0,8.0,17.0,0.0,17.0,0.0,0.0,47.0,2.0,2.0,1.0,50.0,0.0
778,76.0,137.0,18.0,73.0,15.0,0.0,0.0,98.0,6.0,6.0,15.0,0.0,17.0,2.0,2.0,2.0,5.0,1.0,0.0,57.0,1.0
779,90.0,178.0,25.0,100.0,16.0,0.0,0.0,100.0,7.0,8.0,17.0,0.0,7.0,2.0,2.0,1.0,2.0,1.0,1.0,57.0,0.0
780,60.0,192.0,9.0,95.0,21.0,0.0,0.0,94.0,4.0,6.0,22.0,1.0,25.0,0.0,0.0,6.0,2.0,2.0,0.0,50.0,0.0
781,78.0,175.0,7.0,62.0,19.0,0.0,0.0,100.0,7.0,8.0,21.0,1.0,0.0,1.0,1.0,9.0,7.0,2.0,0.0,53.0,1.0
782,90.0,187.0,6.0,80.0,32.0,0.0,0.0,100.0,7.0,8.0,14.0,1.0,33.0,1.0,1.0,3.0,3.0,2.0,0.0,75.0,0.0
783,65.0,161.0,16.0,77.0,13.0,0.0,0.0,82.0,4.0,6.0,13.0,0.0,40.0,1.0,1.0,66.0,3.0,2.0,1.0,29.0,1.0
784,78.0,191.0,5.0,74.0,14.0,0.0,0.0,100.0,7.0,8.0,22.0,2.0,22.0,2.0,2.0,51.0,3.0,2.0,0.0,67.0,1.0
785,82.0,150.0,12.0,92.0,36.0,0.0,0.0,100.0,7.0,8.0,36.0,0.0,20.0,0.0,0.0,30.0,4.0,2.0,0.0,100.0,1.0
786,84.0,184.0,2.0,84.0,18.0,0.0,0.0,100.0,7.0,8.0,28.0,2.0,53.0,1.0,1.0,15.0,4.0,4.0,0.0,90.0,1.0
787,50.0,165.0,6.0,61.0,13.0,0.0,0.0,93.0,4.0,6.0,15.0,1.0,13.0,1.0,1.0,58.0,7.0,2.0,3.0,100.0,0.0
788,68.0,141.0,3.0,59.0,23.0,0.0,0.0,100.0,7.0,8.0,23.0,3.0,24.0,8.0,8.0,0.0,1.0,1.0,0.0,25.0,1.0
789,66.0,164.0,6.0,61.0,11.0,0.0,0.0,86.0,4.0,6.0,11.0,3.0,50.0,0.0,0.0,68.0,4.0,3.0,2.0,92.0,0.0
790,81.0,187.0,4.0,57.0,15.0,0.0,0.0,100.0,7.0,8.0,16.0,3.0,53.0,0.0,0.0,1.0,1.0,5.0,0.0,40.0,0.0
791,77.0,187.0,3.0,86.0,23.0,0.0,0.0,100.0,7.0,8.0,24.0,2.0,33.0,0.0,0.0,60.0,3.0,2.0,1.0,75.0,0.0
792,72.0,142.0,9.0,61.0,4.0,1.0,1.0,86.0,6.0,2.0,4.0,1.0,44.0,1.0,1.0,7.0,2.0,2.0,0.0,60.0,0.0
793,89.0,195.0,8.0,110.0,17.0,0.0,0.0,100.0,7.0,8.0,17.0,1.0,29.0,0.0,0.0,4.0,2.0,2.0,0.0,33.0,1.0
794,84.0,165.0,7.0,85.0,14.0,0.0,0.0,100.0,7.0,8.0,15.0,1.0,38.0,0.0,0.0,0.0,0.0,2.0,0.0,57.0,1.0
795,83.0,187.0,20.0,93.0,6.0,0.0,0.0,100.0,7.0,8.0,7.0,0.0,20.0,0.0,0.0,9.0,3.0,1.0,1.0,75.0,0.0
796,80.0,157.0,8.0,68.0,4.0,0.0,0.0,100.0,7.0,8.0,10.0,1.0,50.0,2.0,2.0,29.0,2.0,3.0,0.0,100.0,1.0
797,71.0,146.0,3.0,66.0,10.0,1.0,0.0,80.0,4.0,5.0,14.0,3.0,50.0,3.0,3.0,95.0,4.0,2.0,1.0,100.0,0.0
798,60.0,183.0,15.0,98.0,20.0,0.0,0.0,100.0,7.0,8.0,23.0,0.0,33.0,0.0,0.0,95.0,17.0,2.0,4.0,100.0,1.0
799,82.0,269.0,2.0,86.0,27.0,0.0,0.0,100.0,7.0,8.0,28.0,2.0,19.0,4.0,4.0,15.0,6.0,2.0,0.0,88.0,0.0
800,79.0,187.0,1.0,65.0,14.0,0.0,0.0,100.0,7.0,8.0,15.0,1.0,10.0,1.0,1.0,42.0,2.0,2.0,1.0,57.0,0.0
801,73.0,183.0,14.0,89.0,14.0,0.0,0.0,100.0,7.0,8.0,13.0,0.0,30.0,1.0,1.0,19.0,3.0,1.0,0.0,100.0,0.0
802,73.0,199.0,13.0,79.0,22.0,0.0,0.0,100.0,7.0,8.0,22.0,0.0,26.0,1.0,1.0,55.0,3.0,2.0,1.0,75.0,1.0
803,57.0,80.0,7.0,27.0,7.0,4.0,3.0,50.0,0.0,2.0,9.0,1.0,20.0,2.0,2.0,0.0,4.0,2.0,0.0,53.0,0.0
804,79.0,187.0,9.0,40.0,9.0,0.0,0.0,50.0,6.0,6.0,10.0,2.0,31.0,0.0,0.0,2.0,1.0,3.0,0.0,45.0,1.0
805,86.0,176.0,8.0,71.0,19.0,0.0,0.0,100.0,6.0,7.0,20.0,0.0,33.0,0.0,0.0,4.0,2.0,1.0,1.0,18.0,1.0
806,73.0,180.0,4.0,97.0,16.0,0.0,0.0,100.0,7.0,8.0,16.0,4.0,17.0,0.0,0.0,95.0,8.0,2.0,4.0,100.0,1.0
807,67.0,134.0,29.0,78.0,6.0,1.0,1.0,95.0,6.0,5.0,7.0,0.0,67.0,1.0,1.0,13.0,2.0,1.0,0.0,100.0,0.0
808,82.0,169.0,5.0,41.0,27.0,0.0,0.0,88.0,6.0,6.0,36.0,4.0,20.0,0.0,0.0,30.0,2.0,2.0,1.0,100.0,0.0
809,82.0,205.0,6.0,91.0,21.0,0.0,0.0,100.0,7.0,8.0,24.0,1.0,12.0,0.0,0.0,10.0,1.0,1.0,0.0,50.0,0.0
810,65.0,394.0,5.0,101.0,15.0,0.0,0.0,96.0,6.0,6.0,16.0,3.0,57.0,0.0,0.0,88.0,4.0,3.0,2.0,100.0,0.0
811,68.0,187.0,5.0,60.0,8.0,1.0,1.0,71.0,4.0,6.0,8.0,4.0,21.0,1.0,1.0,86.0,1.0,1.0,1.0,100.0,0.0
812,66.0,144.0,4.0,67.0,20.0,2.0,2.0,92.0,6.0,6.0,20.0,1.0,50.0,3.0,3.0,30.0,4.0,4.0,1.0,63.0,0.0
813,70.0,159.0,6.0,74.0,21.0,0.0,0.0,93.0,4.0,6.0,22.0,2.0,24.0,1.0,1.0,40.0,3.0,2.0,1.0,100.0,0.0
814,84.0,214.0,5.0,97.0,19.0,1.0,1.0,100.0,6.0,8.0,21.0,2.0,50.0,0.0,0.0,25.0,1.0,1.0,0.0,75.0,1.0
815,70.0,132.0,10.0,63.0,13.0,0.0,0.0,100.0,7.0,8.0,14.0,1.0,21.0,0.0,0.0,0.0,1.0,2.0,1.0,64.0,0.0
816,75.0,132.0,4.0,71.0,15.0,0.0,0.0,97.0,6.0,6.0,16.0,2.0,28.0,1.0,1.0,14.0,2.0,1.0,1.0,29.0,0.0
817,71.0,150.0,7.0,58.0,28.0,1.0,1.0,100.0,7.0,8.0,28.0,1.0,50.0,0.0,0.0,25.0,3.0,1.0,0.0,50.0,1.0
818,86.0,153.0,8.0,71.0,15.0,0.0,0.0,100.0,7.0,8.0,15.0,1.0,43.0,0.0,0.0,4.0,2.0,2.0,1.0,25.0,1.0
819,68.0,115.0,17.0,71.0,9.0,0.0,0.0,88.0,6.0,6.0,9.0,0.0,33.0,0.0,0.0,47.0,2.0,2.0,1.0,67.0,1.0
820,77.0,148.0,6.0,72.0,11.0,1.0,1.0,88.0,4.0,5.0,12.0,1.0,33.0,2.0,2.0,18.0,4.0,1.0,0.0,67.0,0.0
821,66.0,169.0,13.0,74.0,6.0,0.0,0.0,85.0,4.0,6.0,7.0,0.0,10.0,2.0,2.0,32.0,2.0,2.0,2.0,60.0,0.0
822,89.0,187.0,6.0,57.0,22.0,0.0,0.0,100.0,7.0,8.0,24.0,1.0,22.0,1.0,1.0,15.0,4.0,1.0,0.0,100.0,1.0
823,80.0,88.0,4.0,27.0,16.0,0.0,0.0,100.0,7.0,8.0,16.0,6.0,19.0,2.0,2.0,21.0,1.0,2.0,0.0,100.0,0.0
824,59.0,127.0,4.0,52.0,16.0,1.0,1.0,86.0,0.0,2.0,17.0,2.0,11.0,1.0,1.0,9.0,4.0,2.0,2.0,33.0,1.0
825,65.0,121.0,7.0,44.0,42.0,0.0,0.0,93.0,6.0,6.0,42.0,6.0,16.0,0.0,0.0,37.0,8.0,2.0,1.0,56.0,1.0
826,80.0,178.0,16.0,68.0,21.0,0.0,0.0,100.0,7.0,8.0,21.0,0.0,21.0,1.0,1.0,4.0,1.0,1.0,0.0,50.0,0.0
827,75.0,159.0,1.0,69.0,28.0,0.0,0.0,100.0,7.0,8.0,28.0,2.0,7.0,2.0,2.0,15.0,5.0,2.0,0.0,67.0,0.0
828,74.0,184.0,9.0,85.0,11.0,2.0,1.0,76.0,4.0,4.0,12.0,1.0,38.0,0.0,0.0,1.0,2.0,1.0,0.0,100.0,0.0
829,56.0,166.0,13.0,97.0,20.0,1.0,1.0,92.0,4.0,2.0,21.0,0.0,33.0,1.0,1.0,4.0,5.0,1.0,1.0,71.0,1.0
830,75.0,206.0,9.0,64.0,32.0,1.0,1.0,93.0,6.0,2.0,35.0,1.0,24.0,1.0,1.0,0.0,5.0,3.0,0.0,58.0,1.0
831,75.0,178.0,2.0,87.0,16.0,0.0,0.0,100.0,7.0,8.0,15.0,2.0,52.0,0.0,0.0,51.0,4.0,1.0,2.0,75.0,1.0
832,70.0,167.0,6.0,71.0,43.0,0.0,0.0,97.0,7.0,8.0,45.0,6.0,43.0,0.0,0.0,39.0,8.0,1.0,2.0,56.0,0.0
833,75.0,185.0,10.0,64.0,33.0,0.0,0.0,100.0,7.0,8.0,26.0,3.0,47.0,1.0,1.0,58.0,6.0,8.0,3.0,55.0,1.0
834,71.0,199.0,3.0,71.0,22.0,0.0,0.0,100.0,7.0,8.0,22.0,1.0,53.0,0.0,0.0,60.0,4.0,1.0,1.0,92.0,0.0
835,76.0,175.0,1.0,60.0,15.0,1.0,1.0,88.0,6.0,2.0,19.0,4.0,19.0,1.0,1.0,0.0,4.0,3.0,0.0,53.0,0.0
836,82.0,197.0,2.0,75.0,34.0,0.0,0.0,100.0,7.0,8.0,36.0,2.0,33.0,1.0,1.0,13.0,2.0,2.0,0.0,83.0,1.0
837,60.0,150.0,11.0,61.0,9.0,0.0,0.0,84.0,4.0,6.0,10.0,1.0,29.0,0.0,0.0,26.0,4.0,2.0,0.0,67.0,1.0
838,61.0,141.0,20.0,81.0,27.0,0.0,0.0,89.0,6.0,6.0,27.0,0.0,37.0,0.0,0.0,66.0,8.0,5.0,5.0,78.0,0.0
839,88.0,135.0,3.0,48.0,14.0,0.0,0.0,100.0,7.0,8.0,16.0,4.0,15.0,0.0,0.0,6.0,7.0,2.0,1.0,86.0,0.0
840,75.0,207.0,5.0,74.0,19.0,0.0,0.0,94.0,6.0,6.0,19.0,2.0,55.0,2.0,2.0,19.0,7.0,4.0,1.0,83.0,1.0
841,78.0,50.0,4.0,25.0,21.0,0.0,0.0,100.0,7.0,8.0,24.0,4.0,18.0,0.0,0.0,40.0,3.0,3.0,1.0,43.0,0.0
842,66.0,169.0,3.0,75.0,15.0,0.0,0.0,100.0,7.0,8.0,15.0,2.0,29.0,0.0,0.0,94.0,3.0,3.0,1.0,100.0,1.0
843,61.0,187.0,25.0,68.0,13.0,2.0,1.0,83.0,4.0,5.0,13.0,0.0,17.0,0.0,0.0,14.0,3.0,2.0,0.0,50.0,0.0
844,72.0,381.0,10.0,105.0,8.0,0.0,0.0,82.0,6.0,6.0,9.0,2.0,36.0,1.0,1.0,28.0,2.0,2.0,1.0,57.0,1.0
